geneid,node1,node2,node1_string_id,node2_string_id,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
6347,CCL2,NFKB1,9606.ENSP00000225831,9606.ENSP00000226574,0.0,0.9,0.811,0.982
6347,CCL2,SPI1,9606.ENSP00000225831,9606.ENSP00000227163,0.0,0.0,0.402,0.43
6347,CCL2,CCND1,9606.ENSP00000225831,9606.ENSP00000227507,0.0,0.0,0.64,0.648
6347,CCL2,IL10RA,9606.ENSP00000225831,9606.ENSP00000227752,0.0,0.0,0.419,0.468
6347,CCL2,CD69,9606.ENSP00000225831,9606.ENSP00000228434,0.0,0.0,0.523,0.565
6347,CCL2,SELPLG,9606.ENSP00000225831,9606.ENSP00000228463,0.0,0.0,0.447,0.447
6347,CCL2,IFNG,9606.ENSP00000225831,9606.ENSP00000229135,0.0,0.0,0.926,0.938
2648,KAT2A,HDAC5,9606.ENSP00000225916,9606.ENSP00000225983,0.157,0.5,0.389,0.729
2648,KAT2A,CCND1,9606.ENSP00000225916,9606.ENSP00000227507,0.0,0.5,0.353,0.665
4669,NAGLU,HSD17B1,9606.ENSP00000225927,9606.ENSP00000225929,0.0,0.0,0.763,0.764
51225,ABI3,SPI1,9606.ENSP00000225941,9606.ENSP00000227163,0.0,0.0,0.342,0.481
51264,MRPL27,POLR3B,9606.ENSP00000225969,9606.ENSP00000228347,0.401,0.0,0.315,0.746
51264,MRPL27,MRPL51,9606.ENSP00000225969,9606.ENSP00000229238,0.897,0.0,0.0,0.942
10014,HDAC5,NFKB1,9606.ENSP00000225983,9606.ENSP00000226574,0.331,0.0,0.245,0.477
10014,HDAC5,LTBR,9606.ENSP00000225983,9606.ENSP00000228918,0.405,0.0,0.085,0.456
7126,TNFAIP1,KCTD10,9606.ENSP00000226225,9606.ENSP00000228495,0.873,0.72,0.059,0.975
952,CD38,NFKB1,9606.ENSP00000226279,9606.ENSP00000226574,0.0,0.0,0.403,0.447
952,CD38,SPI1,9606.ENSP00000226279,9606.ENSP00000227163,0.0,0.0,0.375,0.412
952,CD38,CCND1,9606.ENSP00000226279,9606.ENSP00000227507,0.0,0.0,0.446,0.446
952,CD38,CD69,9606.ENSP00000226279,9606.ENSP00000228434,0.0,0.0,0.778,0.815
952,CD38,SELPLG,9606.ENSP00000226279,9606.ENSP00000228463,0.0,0.0,0.683,0.696
952,CD38,GPRC5D,9606.ENSP00000226279,9606.ENSP00000228887,0.0,0.0,0.553,0.56
952,CD38,IFNG,9606.ENSP00000226279,9606.ENSP00000229135,0.0,0.0,0.729,0.779
51056,LAP3,OAS3,9606.ENSP00000226299,9606.ENSP00000228928,0.0,0.0,0.0,0.623
51056,LAP3,TPI1,9606.ENSP00000226299,9606.ENSP00000229270,0.134,0.0,0.315,0.412
5197,PF4V1,SELPLG,9606.ENSP00000226524,9606.ENSP00000228463,0.0,0.0,0.446,0.458
5197,PF4V1,IFNG,9606.ENSP00000226524,9606.ENSP00000229135,0.0,0.0,0.406,0.406
5197,PF4V1,ACRBP,9606.ENSP00000226524,9606.ENSP00000229243,0.0,0.0,0.0,0.404
4790,NFKB1,CD82,9606.ENSP00000226574,9606.ENSP00000227155,0.407,0.0,0.455,0.683
4790,NFKB1,SPI1,9606.ENSP00000226574,9606.ENSP00000227163,0.0,0.0,0.685,0.693
4790,NFKB1,CCND1,9606.ENSP00000226574,9606.ENSP00000227507,0.0,0.0,0.661,0.668
4790,NFKB1,IL10RA,9606.ENSP00000226574,9606.ENSP00000227752,0.218,0.0,0.358,0.539
4790,NFKB1,CD69,9606.ENSP00000226574,9606.ENSP00000228434,0.048,0.0,0.38,0.435
4790,NFKB1,CYP27B1,9606.ENSP00000226574,9606.ENSP00000228606,0.301,0.0,0.294,0.497
4790,NFKB1,CDKN1B,9606.ENSP00000226574,9606.ENSP00000228872,0.049,0.0,0.412,0.443
4790,NFKB1,LTBR,9606.ENSP00000226574,9606.ENSP00000228918,0.0,0.0,0.688,0.696
4790,NFKB1,IFNG,9606.ENSP00000226574,9606.ENSP00000229135,0.0,0.0,0.929,0.932
54433,GAR1,ZPR1,9606.ENSP00000226796,9606.ENSP00000227322,0.0,0.0,0.388,0.455
54433,GAR1,POLR3B,9606.ENSP00000226796,9606.ENSP00000228347,0.099,0.0,0.166,0.437
2483,FRG1,PRPF19,9606.ENSP00000226798,9606.ENSP00000227524,0.817,0.0,0.0,0.82
6688,SPI1,IL10RA,9606.ENSP00000227163,9606.ENSP00000227752,0.0,0.0,0.2,0.484
6688,SPI1,IFNG,9606.ENSP00000227163,9606.ENSP00000229135,0.0,0.0,0.575,0.586
56253,CRTAM,CD69,9606.ENSP00000227348,9606.ENSP00000228434,0.0,0.0,0.322,0.412
56253,CRTAM,IFNG,9606.ENSP00000227348,9606.ENSP00000229135,0.0,0.0,0.348,0.502
83480,PUS3,POLR3B,9606.ENSP00000227474,9606.ENSP00000228347,0.0,0.0,0.204,0.433
83480,PUS3,KRR1,9606.ENSP00000227474,9606.ENSP00000229214,0.071,0.0,0.0,0.429
595,CCND1,YBX3,9606.ENSP00000227507,9606.ENSP00000228251,0.0,0.9,0.626,0.961
595,CCND1,GLI1,9606.ENSP00000227507,9606.ENSP00000228682,0.0,0.0,0.633,0.633
595,CCND1,CDKN1B,9606.ENSP00000227507,9606.ENSP00000228872,0.991,0.9,0.992,0.999
595,CCND1,IFNG,9606.ENSP00000227507,9606.ENSP00000229135,0.0,0.0,0.488,0.488
595,CCND1,USP5,9606.ENSP00000227507,9606.ENSP00000229268,0.51,0.0,0.2,0.6
3587,IL10RA,CD69,9606.ENSP00000227752,9606.ENSP00000228434,0.0,0.0,0.322,0.484
3587,IL10RA,SELPLG,9606.ENSP00000227752,9606.ENSP00000228463,0.0,0.0,0.212,0.427
3587,IL10RA,IL23A,9606.ENSP00000227752,9606.ENSP00000228534,0.0,0.65,0.274,0.786
3587,IL10RA,IFNG,9606.ENSP00000227752,9606.ENSP00000229135,0.0,0.65,0.748,0.912
8050,PDHX,TPI1,9606.ENSP00000227868,9606.ENSP00000229270,0.0,0.0,0.375,0.426
10944,C11orf58,CNOT2,9606.ENSP00000228136,9606.ENSP00000229195,0.0,0.0,0.047,0.455
55703,POLR3B,PRDM4,9606.ENSP00000228347,9606.ENSP00000228437,0.088,0.0,0.394,0.474
969,CD69,SELPLG,9606.ENSP00000228434,9606.ENSP00000228463,0.101,0.0,0.358,0.465
969,CD69,IFNG,9606.ENSP00000228434,9606.ENSP00000229135,0.0,0.0,0.889,0.912
6404,SELPLG,IFNG,9606.ENSP00000228463,9606.ENSP00000229135,0.0,0.0,0.603,0.61
4598,MVK,TPI1,9606.ENSP00000228510,9606.ENSP00000229270,0.0,0.0,0.423,0.43
51561,IL23A,IFNG,9606.ENSP00000228534,9606.ENSP00000229135,0.0,0.0,0.696,0.73
7421,CYP27B1,IFNG,9606.ENSP00000228606,9606.ENSP00000229135,0.0,0.0,0.447,0.447
10566,AKAP3,ACRBP,9606.ENSP00000228850,9606.ENSP00000229243,0.0,0.0,0.518,0.518
10566,AKAP3,TPI1,9606.ENSP00000228850,9606.ENSP00000229270,0.0,0.0,0.436,0.436
1389,CREBL2,CDKN1B,9606.ENSP00000228865,9606.ENSP00000228872,0.0,0.0,0.588,0.597
4055,LTBR,IFNG,9606.ENSP00000228918,9606.ENSP00000229135,0.0,0.0,0.493,0.493
4940,OAS3,IFNG,9606.ENSP00000228928,9606.ENSP00000229135,0.0,0.0,0.42,0.429
8078,USP5,TPI1,9606.ENSP00000229268,9606.ENSP00000229270,0.0,0.0,0.581,0.672
51026,GOLT1B,BNIP1,9606.ENSP00000229314,9606.ENSP00000231668,0.421,0.0,0.055,0.454
51026,GOLT1B,UMPS,9606.ENSP00000229314,9606.ENSP00000232607,0.0,0.673,0.315,0.957
8683,SRSF9,NUP155,9606.ENSP00000229390,9606.ENSP00000231498,0.05,0.4,0.053,0.45
8683,SRSF9,DAZAP1,9606.ENSP00000229390,9606.ENSP00000233078,0.189,0.0,0.375,0.483
3820,KLRB1,GZMK,9606.ENSP00000229402,9606.ENSP00000231009,0.046,0.0,0.694,0.931
84830,ADTRP,TFPI,9606.ENSP00000229583,9606.ENSP00000233156,0.0,0.0,0.519,0.523
26271,FBXO5,FANCE,9606.ENSP00000229758,9606.ENSP00000229769,0.406,0.0,0.166,0.565
26271,FBXO5,GMNN,9606.ENSP00000229758,9606.ENSP00000230056,0.292,0.0,0.731,0.867
26271,FBXO5,SKP1,9606.ENSP00000229758,9606.ENSP00000231487,0.833,0.9,0.845,0.997
26271,FBXO5,RARS1,9606.ENSP00000229758,9606.ENSP00000231572,0.0,0.0,0.176,0.452
2178,FANCE,RPS12,9606.ENSP00000229769,9606.ENSP00000230050,0.84,0.0,0.175,0.975
2178,FANCE,RARS1,9606.ENSP00000229769,9606.ENSP00000231572,0.0,0.0,0.24,0.401
2178,FANCE,MLH1,9606.ENSP00000229769,9606.ENSP00000231790,0.0,0.0,0.431,0.441
2178,FANCE,HES1,9606.ENSP00000229769,9606.ENSP00000232424,0.994,0.8,0.0,0.998
2178,FANCE,EIF2AK2,9606.ENSP00000229769,9606.ENSP00000233057,0.0,0.0,0.424,0.424
2178,FANCE,MSH2,9606.ENSP00000229769,9606.ENSP00000233146,0.0,0.0,0.378,0.405
1432,MAPK14,NR3C1,9606.ENSP00000229795,9606.ENSP00000231509,0.0,0.0,0.555,0.582
1432,MAPK14,GNB4,9606.ENSP00000229795,9606.ENSP00000232564,0.162,0.65,0.116,0.738
1432,MAPK14,NCK2,9606.ENSP00000229795,9606.ENSP00000233154,0.0,0.5,0.102,0.544
3111,HLA-DOA,GZMK,9606.ENSP00000229829,9606.ENSP00000231009,0.0,0.0,0.321,0.428
55856,ACOT13,EHHADH,9606.ENSP00000230048,9606.ENSP00000231887,0.0,0.227,0.245,0.449
6206,RPS12,BYSL,9606.ENSP00000230050,9606.ENSP00000230340,0.994,0.0,0.131,0.995
6206,RPS12,TBP,9606.ENSP00000230050,9606.ENSP00000230354,0.075,0.0,0.371,0.409
6206,RPS12,RRP9,9606.ENSP00000230050,9606.ENSP00000232888,0.896,0.0,0.196,0.923
6206,RPS12,EIF1B,9606.ENSP00000230050,9606.ENSP00000232905,0.769,0.0,0.195,0.828
6206,RPS12,SPCS1,9606.ENSP00000230050,9606.ENSP00000233025,0.09,0.4,0.0,0.468
51053,GMNN,MSH2,9606.ENSP00000230056,9606.ENSP00000233146,0.0,0.0,0.161,0.429
9896,FIG4,LNPEP,9606.ENSP00000230124,9606.ENSP00000231368,0.0,0.0,0.426,0.439
705,BYSL,MTREX,9606.ENSP00000230340,9606.ENSP00000230640,0.811,0.0,0.59,0.985
705,BYSL,RRP9,9606.ENSP00000230340,9606.ENSP00000232888,0.991,0.0,0.544,0.999
6908,TBP,NR3C1,9606.ENSP00000230354,9606.ENSP00000231509,0.292,0.0,0.384,0.55
55770,EXOC2,BNIP1,9606.ENSP00000230449,9606.ENSP00000231668,0.0,0.0,0.436,0.474
23517,MTREX,RRP9,9606.ENSP00000230640,9606.ENSP00000232888,0.507,0.4,0.388,0.878
54974,THG1L,TTC1,9606.ENSP00000231198,9606.ENSP00000231238,0.0,0.0,0.388,0.4
6500,SKP1,CRBN,9606.ENSP00000231487,9606.ENSP00000231948,0.292,0.0,0.389,0.58
5917,RARS1,UMPS,9606.ENSP00000231572,9606.ENSP00000232607,0.0,0.0,0.206,0.449
51364,ZMYND10,NPRL2,9606.ENSP00000231749,9606.ENSP00000232501,0.0,0.0,0.508,0.754
4292,MLH1,NPRL2,9606.ENSP00000231790,9606.ENSP00000232501,0.0,0.0,0.376,0.407
4292,MLH1,MSH2,9606.ENSP00000231790,9606.ENSP00000233146,0.923,0.54,0.999,0.999
11334,TUSC2,NPRL2,9606.ENSP00000232496,9606.ENSP00000232501,0.0,0.0,0.445,0.464
28972,SPCS1,NEK4,9606.ENSP00000233025,9606.ENSP00000233027,0.0,0.0,0.422,0.43
51639,SF3B6,SYF2,9606.ENSP00000233468,9606.ENSP00000236273,0.0,0.4,0.365,0.62
64427,TTC31,PCGF1,9606.ENSP00000233623,9606.ENSP00000233630,0.0,0.0,0.448,0.459
1796,DOK1,PLEK,9606.ENSP00000233668,9606.ENSP00000234313,0.0,0.0,0.58,0.598
3485,IGFBP2,MIIP,9606.ENSP00000233809,9606.ENSP00000235332,0.0,0.0,0.862,0.862
3485,IGFBP2,CTSD,9606.ENSP00000233809,9606.ENSP00000236671,0.0,0.0,0.528,0.53
2677,GGCX,PROC,9606.ENSP00000233838,9606.ENSP00000234071,0.098,0.75,0.347,0.839
3336,HSPE1,TMEM59,9606.ENSP00000233893,9606.ENSP00000234831,0.091,0.0,0.155,0.509
3398,ID2,PKD2,9606.ENSP00000234091,9606.ENSP00000237596,0.301,0.0,0.589,0.701
10153,CEBPZ,DDX55,9606.ENSP00000234170,9606.ENSP00000238146,0.127,0.0,0.154,0.767
4999,ORC2,MSH6,9606.ENSP00000234296,9606.ENSP00000234420,0.0,0.0,0.0,0.427
5341,PLEK,PLEKHA3,9606.ENSP00000234313,9606.ENSP00000234453,0.0,0.0,0.782,0.782
2956,MSH6,PRDM2,9606.ENSP00000234420,9606.ENSP00000235372,0.0,0.0,0.494,0.498
79084,WDR77,CPSF3,9606.ENSP00000235090,9606.ENSP00000238112,0.78,0.0,0.257,0.849
79084,WDR77,PAPOLG,9606.ENSP00000235090,9606.ENSP00000238714,0.504,0.0,0.206,0.589
23271,CAMSAP2,SOGA1,9606.ENSP00000236925,9606.ENSP00000237536,0.422,0.0,0.045,0.463
5311,PKD2,NEK9,9606.ENSP00000237596,9606.ENSP00000238616,0.0,0.0,0.697,0.699
51692,CPSF3,PAPOLG,9606.ENSP00000238112,9606.ENSP00000238714,0.783,0.0,0.853,0.967
54867,TMEM214,SEC61A1,9606.ENSP00000238788,9606.ENSP00000243253,0.0,0.0,0.609,0.778
54812,AFTPH,NUDCD1,9606.ENSP00000238855,9606.ENSP00000239690,0.0,0.0,0.392,0.403
54812,AFTPH,CLTA,9606.ENSP00000238855,9606.ENSP00000242285,0.233,0.9,0.0,0.921
1843,DUSP1,EGR1,9606.ENSP00000239223,9606.ENSP00000239938,0.067,0.0,0.615,0.8
1843,DUSP1,EGR2,9606.ENSP00000239223,9606.ENSP00000242480,0.067,0.0,0.567,0.656
1958,EGR1,NFYB,9606.ENSP00000239938,9606.ENSP00000240055,0.051,0.0,0.617,0.621
1958,EGR1,DUSP4,9606.ENSP00000239938,9606.ENSP00000240100,0.067,0.0,0.627,0.666
1958,EGR1,EGR2,9606.ENSP00000239938,9606.ENSP00000242480,0.049,0.8,0.538,0.98
23435,TARDBP,NAA50,9606.ENSP00000240185,9606.ENSP00000240922,0.0,0.0,0.0,0.4
22914,KLRK1,TNFSF10,9606.ENSP00000240618,9606.ENSP00000241261,0.0,0.0,0.526,0.548
51426,POLK,UNG,9606.ENSP00000241436,9606.ENSP00000242576,0.0,0.0,0.399,0.413
84248,FYTTD1,DDX39A,9606.ENSP00000241502,9606.ENSP00000242776,0.071,0.5,0.763,0.885
27241,BBS9,IFT81,9606.ENSP00000242067,9606.ENSP00000242591,0.0,0.0,0.53,0.55
79365,BHLHE41,SSPN,9606.ENSP00000242728,9606.ENSP00000242729,0.0,0.0,0.374,0.657
55183,RIF1,H4C6,9606.ENSP00000243326,9606.ENSP00000244537,0.525,0.5,0.144,0.78
79809,TTC21B,B9D2,9606.ENSP00000243344,9606.ENSP00000243578,0.0,0.0,0.474,0.474
79809,TTC21B,BBS2,9606.ENSP00000243344,9606.ENSP00000245157,0.0,0.0,0.529,0.576
9111,NMI,IRF1,9606.ENSP00000243346,9606.ENSP00000245414,0.0,0.0,0.246,0.506
7130,TNFAIP6,EREG,9606.ENSP00000243347,9606.ENSP00000244869,0.0,0.0,0.588,0.594
55509,BATF3,IRF1,9606.ENSP00000243440,9606.ENSP00000245414,0.088,0.0,0.323,0.434
6626,SNRPA,SRSF6,9606.ENSP00000243563,9606.ENSP00000244020,0.249,0.0,0.272,0.57
6626,SNRPA,SNRNP27,9606.ENSP00000243563,9606.ENSP00000244227,0.8,0.54,0.268,0.936
6626,SNRPA,SNRPC,9606.ENSP00000243563,9606.ENSP00000244520,0.97,0.9,0.999,0.999
6626,SNRPA,THOC2,9606.ENSP00000243563,9606.ENSP00000245838,0.268,0.0,0.2,0.445
6626,SNRPA,SYMPK,9606.ENSP00000243563,9606.ENSP00000245934,0.183,0.0,0.293,0.534
79913,ACTR5,H4C6,9606.ENSP00000243903,9606.ENSP00000244537,0.955,0.0,0.0,0.955
514,ATP5F1E,CLPP,9606.ENSP00000243997,9606.ENSP00000245816,0.0,0.0,0.419,0.432
5335,PLCG1,EREG,9606.ENSP00000244007,9606.ENSP00000244869,0.0,0.5,0.165,0.564
6431,SRSF6,SNRPC,9606.ENSP00000244020,9606.ENSP00000244520,0.338,0.0,0.258,0.591
6431,SRSF6,NUP85,9606.ENSP00000244020,9606.ENSP00000245544,0.0,0.4,0.222,0.525
6431,SRSF6,SYMPK,9606.ENSP00000244020,9606.ENSP00000245934,0.306,0.0,0.185,0.493
6615,SNAI1,SOX4,9606.ENSP00000244050,9606.ENSP00000244745,0.053,0.0,0.531,0.537
84693,MCEE,GOT2,9606.ENSP00000244217,9606.ENSP00000245206,0.064,0.178,0.24,0.405
11017,SNRNP27,MPHOSPH10,9606.ENSP00000244227,9606.ENSP00000244230,0.0,0.0,0.295,0.412
11017,SNRNP27,SNRPC,9606.ENSP00000244227,9606.ENSP00000244520,0.8,0.0,0.105,0.842
10199,MPHOSPH10,RRP36,9606.ENSP00000244230,9606.ENSP00000244496,0.0,0.54,0.104,0.715
10199,MPHOSPH10,MRPS7,9606.ENSP00000244230,9606.ENSP00000245539,0.618,0.0,0.0,0.627
3991,LIPE,GOT2,9606.ENSP00000244289,9606.ENSP00000245206,0.0,0.0,0.774,0.778
10384,BTN3A3,GOT2,9606.ENSP00000244519,9606.ENSP00000245206,0.0,0.0,0.542,0.548
3007,H1-3,H4C6,9606.ENSP00000244534,9606.ENSP00000244537,0.172,0.0,0.408,0.633
8370,H4C6,FOSB,9606.ENSP00000244537,9606.ENSP00000245919,0.061,0.5,0.231,0.607
57505,AARS2,CLPP,9606.ENSP00000244571,9606.ENSP00000245816,0.376,0.0,0.249,0.525
2069,EREG,PTGER2,9606.ENSP00000244869,9606.ENSP00000245457,0.0,0.0,0.422,0.427
2806,GOT2,NUP85,9606.ENSP00000245206,9606.ENSP00000245544,0.753,0.0,0.182,0.795
51081,MRPS7,CLPP,9606.ENSP00000245539,9606.ENSP00000245816,0.299,0.0,0.388,0.703
79902,NUP85,THOC2,9606.ENSP00000245544,9606.ENSP00000245838,0.0,0.4,0.202,0.51
79902,NUP85,SYMPK,9606.ENSP00000245544,9606.ENSP00000245934,0.0,0.4,0.0,0.411
84266,ALKBH7,CLPP,9606.ENSP00000245812,9606.ENSP00000245816,0.0,0.0,0.168,0.451
718,C3,CD93,9606.ENSP00000245907,9606.ENSP00000246006,0.0,0.0,0.633,0.634
56255,TMX4,CANX,9606.ENSP00000246024,9606.ENSP00000247461,0.359,0.0,0.325,0.577
8195,MKKS,TRAP1,9606.ENSP00000246062,9606.ENSP00000246957,0.127,0.0,0.135,0.461
6629,SNRPB2,SUGP1,9606.ENSP00000246071,9606.ENSP00000247001,0.789,0.0,0.0,0.808
8698,S1PR4,HCST,9606.ENSP00000246115,9606.ENSP00000246551,0.0,0.0,0.0,0.495
8698,S1PR4,CCR7,9606.ENSP00000246115,9606.ENSP00000246657,0.0,0.0,0.323,0.594
8698,S1PR4,SGPP1,9606.ENSP00000246115,9606.ENSP00000247225,0.098,0.0,0.477,0.508
8698,S1PR4,KLF2,9606.ENSP00000246115,9606.ENSP00000248071,0.0,0.0,0.248,0.41
1236,CCR7,KLF2,9606.ENSP00000246657,9606.ENSP00000248071,0.0,0.0,0.782,0.804
6237,RRAS,TSKS,9606.ENSP00000246792,9606.ENSP00000246801,0.0,0.0,0.701,0.707
6237,RRAS,GNG11,9606.ENSP00000246792,9606.ENSP00000248564,0.0,0.65,0.102,0.691
29997,NOP53,SBDS,9606.ENSP00000246802,9606.ENSP00000246868,0.0,0.0,0.33,0.435
10131,TRAP1,HSPB1,9606.ENSP00000246957,9606.ENSP00000248553,0.0,0.0,0.408,0.501
57794,SUGP1,DDX49,9606.ENSP00000247001,9606.ENSP00000247003,0.0,0.0,0.324,0.473
6388,SDF2,SDF2L1,9606.ENSP00000247020,9606.ENSP00000248958,0.181,0.72,0.076,0.778
821,CANX,SDF2L1,9606.ENSP00000247461,9606.ENSP00000248958,0.088,0.0,0.282,0.409
7186,TRAF2,TICAM1,9606.ENSP00000247668,9606.ENSP00000248244,0.649,0.0,0.095,0.68
9002,F2RL3,GNG11,9606.ENSP00000248076,9606.ENSP00000248564,0.0,0.5,0.0,0.503
54985,HCFC1R1,GFER,9606.ENSP00000248089,9606.ENSP00000248114,0.0,0.0,0.365,0.417
2671,GFER,SYNGR3,9606.ENSP00000248114,9606.ENSP00000248121,0.0,0.0,0.229,0.404
2791,GNG11,STYXL1,9606.ENSP00000248564,9606.ENSP00000248600,0.0,0.0,0.0,0.461
7533,YWHAH,KIAA0930,9606.ENSP00000248975,9606.ENSP00000251993,0.33,0.0,0.159,0.417
11135,CDC42EP1,RAC2,9606.ENSP00000249014,9606.ENSP00000249071,0.125,0.5,0.051,0.549
11135,CDC42EP1,SNAP23,9606.ENSP00000249014,9606.ENSP00000249647,0.0,0.4,0.0,0.4
5880,RAC2,RAP1B,9606.ENSP00000249071,9606.ENSP00000250559,0.235,0.0,0.447,0.622
5880,RAC2,ARHGEF6,9606.ENSP00000249071,9606.ENSP00000250617,0.189,0.9,0.574,0.966
5880,RAC2,LMAN1,9606.ENSP00000249071,9606.ENSP00000251047,0.17,0.5,0.042,0.574
9512,PMPCB,NDUFA2,9606.ENSP00000249269,9606.ENSP00000252102,0.838,0.154,0.132,0.898
8773,SNAP23,SNX4,9606.ENSP00000249647,9606.ENSP00000251775,0.046,0.9,0.102,0.91
29767,TMOD2,RRM2B,9606.ENSP00000249700,9606.ENSP00000251810,0.492,0.0,0.0,0.499
90417,KNSTRN,NCAPG,9606.ENSP00000249776,9606.ENSP00000251496,0.0,0.0,0.17,0.494
1315,COPB1,DAD1,9606.ENSP00000249923,9606.ENSP00000250498,0.0,0.0,0.396,0.416
1315,COPB1,LMAN1,9606.ENSP00000249923,9606.ENSP00000251047,0.162,0.0,0.888,0.92
84817,TXNDC17,NDUFA2,9606.ENSP00000250101,9606.ENSP00000252102,0.0,0.0,0.386,0.655
9513,FXR2,MPDU1,9606.ENSP00000250113,9606.ENSP00000250124,0.0,0.0,0.376,0.406
55837,EAPP,DHX35,9606.ENSP00000250454,9606.ENSP00000252011,0.827,0.0,0.0,0.828
4738,NEDD8,DAD1,9606.ENSP00000250495,9606.ENSP00000250498,0.0,0.0,0.068,0.535
4738,NEDD8,CUL9,9606.ENSP00000250495,9606.ENSP00000252050,0.334,0.5,0.711,0.895
3998,LMAN1,NDUFA2,9606.ENSP00000251047,9606.ENSP00000252102,0.0,0.0,0.397,0.422
27175,TUBG2,TUBG1,9606.ENSP00000251412,9606.ENSP00000251413,0.783,0.9,0.053,0.981
3040,HBA2,DHX29,9606.ENSP00000251595,9606.ENSP00000251636,0.095,0.72,0.0,0.736
4277,MICB,NECTIN2,9606.ENSP00000252229,9606.ENSP00000252483,0.0,0.0,0.664,0.664
3852,KRT5,KRT1,9606.ENSP00000252242,9606.ENSP00000252244,0.79,0.4,0.396,0.923
3852,KRT5,NAPSA,9606.ENSP00000252242,9606.ENSP00000253719,0.0,0.0,0.792,0.792
3741,KCNA5,TRPM4,9606.ENSP00000252321,9606.ENSP00000252826,0.064,0.0,0.389,0.403
90332,EXOC3L2,EXOC4,9606.ENSP00000252482,9606.ENSP00000253861,0.72,0.54,0.646,0.951
9667,SAFB2,RBM39,9606.ENSP00000252542,9606.ENSP00000253363,0.422,0.0,0.072,0.574
83483,PLVAP,BST2,9606.ENSP00000252590,9606.ENSP00000252593,0.0,0.0,0.747,0.752
376497,SLC27A1,ACSS2,9606.ENSP00000252595,9606.ENSP00000253382,0.0,0.187,0.175,0.498
64981,MRPL34,MRPS25,9606.ENSP00000252602,9606.ENSP00000253686,0.959,0.0,0.095,0.973
64981,MRPL34,AOC2,9606.ENSP00000252602,9606.ENSP00000253799,0.401,0.0,0.0,0.4
51690,LSM7,WDR44,9606.ENSP00000252622,9606.ENSP00000254029,0.564,0.0,0.0,0.565
83861,RSPH3,LAMA5,9606.ENSP00000252655,9606.ENSP00000252999,0.129,0.0,0.351,0.419
92595,ZNF764,TRIM28,9606.ENSP00000252797,9606.ENSP00000253024,0.187,0.5,0.254,0.675
79230,ZNF557,TRIM28,9606.ENSP00000252840,9606.ENSP00000253024,0.187,0.5,0.182,0.643
9253,NUMBL,RBSN,9606.ENSP00000252891,9606.ENSP00000253699,0.0,0.0,0.559,0.562
26152,ZNF337,TRIM28,9606.ENSP00000252979,9606.ENSP00000253024,0.065,0.5,0.0,0.521
9040,UBE2M,TRIM28,9606.ENSP00000253023,9606.ENSP00000253024,0.51,0.0,0.115,0.672
9040,UBE2M,EIF3G,9606.ENSP00000253023,9606.ENSP00000253108,0.292,0.0,0.093,0.402
10155,TRIM28,ZNF426,9606.ENSP00000253024,9606.ENSP00000253115,0.065,0.5,0.268,0.632
10155,TRIM28,ZNF331,9606.ENSP00000253024,9606.ENSP00000253144,0.225,0.5,0.125,0.637
10155,TRIM28,RBM39,9606.ENSP00000253024,9606.ENSP00000253363,0.292,0.0,0.217,0.495
1968,EIF2S3,EIF3G,9606.ENSP00000253039,9606.ENSP00000253108,0.963,0.65,0.664,0.997
54958,TMEM160,ZC3H4,9606.ENSP00000253047,9606.ENSP00000253048,0.0,0.0,0.579,0.579
83667,SESN2,ATP6V1E1,9606.ENSP00000253063,9606.ENSP00000253413,0.0,0.5,0.0,0.52
692312,PPAN,EIF3G,9606.ENSP00000253107,9606.ENSP00000253108,0.0,0.0,0.781,0.824
692312,PPAN,GRWD1,9606.ENSP00000253107,9606.ENSP00000253237,0.0,0.0,0.106,0.812
10328,EMC8,GINS2,9606.ENSP00000253457,9606.ENSP00000253462,0.0,0.0,0.569,0.601
64432,MRPS25,AOC2,9606.ENSP00000253686,9606.ENSP00000253799,0.401,0.0,0.062,0.414
5914,RARA,FUS,9606.ENSP00000254066,9606.ENSP00000254108,0.0,0.0,0.456,0.464
5914,RARA,PER2,9606.ENSP00000254066,9606.ENSP00000254657,0.091,0.0,0.452,0.497
5914,RARA,H3-3B,9606.ENSP00000254066,9606.ENSP00000254810,0.042,0.5,0.411,0.695
5914,RARA,PLAAT4,9606.ENSP00000254066,9606.ENSP00000255688,0.129,0.0,0.474,0.533
2330,FMO5,PRKAB2,9606.ENSP00000254090,9606.ENSP00000254101,0.0,0.0,0.593,0.605
2521,FUS,SMARCC1,9606.ENSP00000254108,9606.ENSP00000254480,0.292,0.0,0.155,0.455
2521,FUS,H3-3B,9606.ENSP00000254108,9606.ENSP00000254810,0.134,0.0,0.311,0.404
2521,FUS,NXT1,9606.ENSP00000254108,9606.ENSP00000254998,0.0,0.0,0.393,0.401
2521,FUS,KMT5C,9606.ENSP00000254108,9606.ENSP00000255613,0.0,0.0,0.422,0.423
6627,SNRPA1,USPL1,9606.ENSP00000254193,9606.ENSP00000255304,0.088,0.0,0.398,0.461
3337,DNAJB1,TRIM21,9606.ENSP00000254322,9606.ENSP00000254436,0.0,0.0,0.794,0.794
3337,DNAJB1,HSPBP1,9606.ENSP00000254322,9606.ENSP00000255631,0.161,0.0,0.941,0.954
3337,DNAJB1,PLAAT4,9606.ENSP00000254322,9606.ENSP00000255688,0.142,0.162,0.128,0.458
